epoch,psnr.val,ssim.val,d_loss.avg,d_score.avg,g_loss.avg,g_score.avg,epoch_time.val,sample_speed.avg
17,19.92037540622119,0.6282453536987305,0.17850889149103327,0.9090045421577091,0.008264441897595327,0.08751343360705247,1258.7148904800415,1042.3676312831342
18,19.81883288014616,0.6027122139930725,0.15104753468836937,0.9220140692416009,0.008314374561787217,0.07306160389647617,1257.7868211269379,1043.3001873851333
19,19.86217837786632,0.5795606970787048,0.13212004480518694,0.9310372872702438,0.008283812016119167,0.06315733200172893,1258.1898832321167,1042.6675127858655
20,19.79538031481401,0.6040318608283997,0.10295002879305082,0.9480952346956099,0.008290749942357248,0.05104526351173441,1256.685477256775,1043.747242955671
21,19.924242117870982,0.5834483504295349,0.08633474992750051,0.956190165582594,0.00835225185301233,0.042524915437896056,1258.5809898376465,1043.1613564055194
22,19.62635071011778,0.6165695190429688,0.08546706480007592,0.9596170369523773,0.00875535034846297,0.04508410172974713,1256.499582529068,1043.8319008747808
23,9.192088722978701,0.14579540491104126,0.31720313518777954,0.9156133988140882,0.04619897731861749,0.23281653396800145,1259.0946171283722,1042.1953518740447
24,9.50261162543016,0.19338086247444153,0.17987058806619485,0.9368242621258033,0.05779114954131131,0.1166948501303938,1257.5790677070618,1042.4955333675318
25,9.477513260099654,0.24382294714450836,0.09906546593784214,0.9629264179062653,0.11010469394130307,0.061991883865692515,1258.6291408538818,1042.6395616342004
26,9.537151280338033,0.17918983101844788,0.09788822771074603,0.956636478041234,0.1095635501711036,0.054524705817678765,1255.8690149784088,1045.027750729344
27,9.540176920254538,0.18214468657970428,0.0821992836900048,0.970549791765871,0.10936200970655435,0.05274907538628245,1258.6125264167786,1042.2263787255924
28,9.472170269391569,0.23733243346214294,0.05160123199562458,0.9778115577834974,0.11074870620533335,0.02941278978228587,1257.7008788585663,1042.7098135546848
29,9.328988335343485,0.2013566792011261,0.043854730789522664,0.9805459858654262,0.112164731603581,0.024400716651785566,1257.6385827064514,1042.9813971297758
30,9.511162704978332,0.21708746254444122,0.04270248068236023,0.9790951095731388,0.11461126869715613,0.02179759025112536,1256.0525307655334,1044.382609974116
31,9.548039983812476,0.22732514142990112,0.03798550841967007,0.9833578004584564,0.11299105250126833,0.02134330886621754,1260.288146018982,1040.9580990757313
32,9.44621219989874,0.17476080358028412,0.03557004085002275,0.9826907034877773,0.11246184581196629,0.018260744352593318,1257.4381425380707,1043.1280442796397
33,9.500410118713194,0.2509784698486328,0.03249262089987727,0.9860056162499886,0.11313287557946215,0.018498237151820078,1258.806315422058,1042.3264890964074
34,9.338780646882737,0.26302364468574524,0.03531704332184542,0.984219676614939,0.11362228599580733,0.0195367199497169,1256.840840101242,1043.6866895582243
35,9.508368637111422,0.2444455921649933,0.039274567083420635,0.9805745703364007,0.11318662629680906,0.019849137420938027,1259.2833983898163,1042.6044054837057
36,9.40904187176122,0.21879540383815765,0.025470105317848307,0.9870730299305368,0.11328197736423333,0.012543135245035697,1259.9029006958008,1042.3894081316828
37,9.465185636390517,0.18618206679821014,0.026765216362113944,0.9854906341031218,0.11268678653410537,0.012255850455650745,1255.07661652565,1044.8843850644482
38,9.514913739506115,0.2275826632976532,0.02042407711165828,0.9897414621416029,0.11280448278942547,0.010165539239956573,1257.672976732254,1043.0326437761103
39,9.317467740124583,0.22065621614456177,0.01988574016863833,0.9901544439683048,0.11397558079360963,0.010040184135314637,1259.091203212738,1042.4969206418887
40,9.26792190810342,0.23028625547885895,0.01983237341567353,0.9906323253929794,0.11457462306920584,0.010464698812653581,1254.8824727535248,1045.4849095797988
41,9.349635908413719,0.1955961287021637,0.0170462728834612,0.9914961049525286,0.1144007094797018,0.008542377843341376,1258.5792422294617,1042.28184950101
42,9.414143113651203,0.2297559678554535,0.017284788887065784,0.9918225641374464,0.11464010645727535,0.009107353011998427,1256.910851240158,1044.1209690266621
43,9.442500691583371,0.25216707587242126,0.019916405162860553,0.9898954214928272,0.1146586933618897,0.009811826663223895,1258.555861234665,1043.4135741447099
44,9.329395802647278,0.23243209719657898,0.015959035759947324,0.991111044689334,0.11523634229870819,0.007070080449886182,1258.9063487052917,1042.6953818983163
45,9.413152359479799,0.2460625171661377,0.013794137240591255,0.9919219033105986,0.11470005292813856,0.005716040552189977,1258.2909924983978,1043.7209513110133
46,9.529209837234326,0.20742273330688477,0.013689599340602154,0.9925084689871775,0.11521201596545468,0.0061980683281053625,1255.8529341220856,1044.1622283201207
47,9.43175593145533,0.20054534077644348,0.0133187623345642,0.9929867669895336,0.11328112152102705,0.006305529324423436,1256.5517120361328,1044.2782676798654
48,9.295962053640572,0.24449770152568817,0.01247181729117645,0.9934185676747184,0.11670218422699222,0.0058903849608464755,1258.965231180191,1041.9090178091676
49,9.379268454939945,0.2518822252750397,0.014848110443083467,0.9935626131075841,0.11759504577318033,0.008410723546922735,1259.121830701828,1042.5094791690804
50,9.460500455968846,0.22337862849235535,0.01137571629584595,0.994020878399114,0.11466814203412651,0.0053965946917262425,1258.715307712555,1041.5936886881157
51,9.292452296360992,0.16359376907348633,0.010926362917712935,0.9943307381290775,0.11479664768253292,0.00525710104213847,1257.738579750061,1043.217781257093
52,9.325406488687307,0.22340898215770721,0.010487892879839453,0.9945501150558892,0.11576621481578508,0.005038007929586886,1255.7465476989746,1044.3582182108078
53,9.447622541405666,0.2199336737394333,0.010820426983381069,0.9946380849246617,0.11595811371828292,0.005458511907717103,1258.637856721878,1042.6800617334704
54,8.940848320453986,0.13945311307907104,0.009988253583738973,0.9950250935721231,0.11633253183725711,0.005013347153373242,1257.9291050434113,1042.7997025361008
