epoch,psnr.val,ssim.val,d_loss.avg,d_score.avg,g_loss.avg,g_score.avg,epoch_time.val,sample_speed.avg
60,22.44117028400052,0.7240658402442932,0.012409985041530647,0.9880953053305691,0.004026617390753666,0.0005052903764717477,1078.2496013641357,1241.6921268096771
61,22.442630740075288,0.751436173915863,0.008691275823607965,0.9917970716284751,0.004038142833038331,0.000488347419390619,1069.3213703632355,1238.1213439014678
62,22.460617807943738,0.7421747446060181,0.009188163397416526,0.9912997090474901,0.004009513835646778,0.00048787247694761333,1061.5842380523682,1241.1351900745974
63,22.347025474588204,0.7351257801055908,0.011775220858237834,0.9887213316134852,0.004046945805962143,0.0004965524035058808,1058.357580423355,1243.964156149229
64,22.298204403684842,0.7503558993339539,0.01216778130720249,0.9882924774659521,0.004001554725408894,0.00046025874549836477,1062.6962332725525,1248.8249159647546
65,22.420324506269015,0.7358198165893555,0.0101983283709591,0.9902429599076933,0.00400369944438773,0.0004412882307624939,1054.3254299163818,1242.9242639292345
66,22.28760328706023,0.7860613465309143,0.010658188500177513,0.9897841154114729,0.0040348244637964095,0.0004423039412835697,1056.1709489822388,1241.2573607684487
67,22.350767800983675,0.7233453989028931,0.010820897244386464,0.9896447235772601,0.004050304345962195,0.0004656208228674106,1074.175751209259,1234.9272706686697
68,22.380157643127664,0.7275267839431763,0.010678975360411637,0.9897496662166199,0.004043853908165289,0.0004286416261776095,1110.9480440616608,1224.1420927969996
69,22.43363586920882,0.7315869927406311,0.013623356366240465,0.9868014675303013,0.004029718377135343,0.0004248238955414091,1053.0626709461212,1246.3291444789522
70,22.481305964683962,0.7210156321525574,0.012183656041325404,0.9882410680736526,0.004028643338868825,0.0004247241315830087,1058.5191719532013,1240.5050724607368
71,22.389293660672816,0.7484821081161499,0.014316101114681795,0.9860951977137226,0.004017685108218689,0.00041129884701718446,1090.3038265705109,1237.931306465194
72,22.380298997066554,0.7389490604400635,0.011976907466561328,0.9884480756789753,0.004021550216961453,0.00042498317391340465,1086.3321905136108,1250.15928547364
73,22.432221970316185,0.7143792510032654,0.01201897580004435,0.988385626347596,0.004002196813388605,0.0004046021022629715,1060.5619068145752,1247.9589600182353
74,22.483993444861873,0.7798038125038147,0.009453341598505435,0.9909331721896164,0.004031252828601607,0.00038651379215824,1104.015009880066,1229.7222469557914
75,22.493834578852127,0.7218539714813232,0.010867616468172166,0.9895428644479827,0.004001901498420854,0.00041048094976731624,1121.9887111186981,1233.1646153342906
76,22.534270735071065,0.7301997542381287,0.010939570653729132,0.9894486826286725,0.004007270677572788,0.0003882533256386069,1076.2406811714172,1235.6376401118484
77,22.517666167522545,0.7412467002868652,0.014163873383699883,0.9862014724284928,0.004036036445100388,0.000365345713690941,1070.450428724289,1234.6094672195015
78,22.370194591376517,0.7261587977409363,0.013295456478405252,0.9870627064746041,0.004017388004977866,0.0003581629841866727,1058.963980436325,1239.5299806453352
79,22.444080513185458,0.7025600671768188,0.014943336863002357,0.985415064742494,0.00400707282050045,0.000358401632135123,1066.3628010749817,1236.431538545255
80,22.37595054522543,0.7295646071434021,0.01599209184787818,0.9843620121983222,0.003995256657398743,0.0003541040610256166,1072.4594466686249,1238.9775585315224
81,22.367407306223683,0.7150067090988159,0.01124868472535984,0.9891049458790361,0.00400035980026901,0.00035363055479324825,1072.5411212444305,1237.7871062902207
82,22.36573146246524,0.7679280638694763,0.010014999637532704,0.9903234901539502,0.004021629281368075,0.0003384897873347022,1092.2283191680908,1238.5689242467017
83,22.460207144758606,0.6961133480072021,0.01316947066856974,0.9871712292366663,0.004002345552713387,0.0003406999720690707,1061.2557270526886,1239.6291406051448
84,22.425454164962623,0.7370380163192749,0.010571733169483491,0.9897561783870336,0.004002059787157461,0.0003279115946183698,1062.2847030162811,1236.4380970198897
85,22.490440280183957,0.7552158832550049,0.01435524256336069,0.9859742781682072,0.004017102695777447,0.0003295207479023432,1088.1526403427124,1229.5350838930174
86,22.49247784965043,0.7265055179595947,0.011454411925959798,0.9888718398606953,0.0040102699716455265,0.0003262517627226451,1069.9846105575562,1241.7927636707857
87,22.378177054987386,0.7309685349464417,0.00851696445357952,0.9917923478341902,0.004012413398116279,0.0003093122709524134,1112.0388779640198,1243.2878669538807
88,22.365503150277817,0.7352215051651001,0.011052063446760707,0.9892549327789913,0.003997717088804566,0.0003069962572259075,1092.6273024082184,1245.5362546608167
89,22.340194625083967,0.6948374509811401,0.01176862621015097,0.9885424853422211,0.003996780167872028,0.00031111152386145783,1140.6955423355103,1230.4370824479604
90,22.386582872867272,0.741339385509491,0.012345849227681968,0.9879674296183352,0.004009918794106607,0.0003132787823561345,1084.4696640968323,1239.1203606454749
91,22.45964035074074,0.7072803378105164,0.009082956502370551,0.9912064802919631,0.004008167071177138,0.000289436803086937,1085.8924224376678,1240.4621535846773
92,22.402454895535598,0.7528775930404663,0.01084220559364116,0.9894400728759628,0.004001609619809605,0.0002822784571690659,1081.7166984081268,1242.2033386652975
93,22.416471097824513,0.7304601073265076,0.012439559666491027,0.9878662262615531,0.00401208416293029,0.0003057859307486299,1062.4833703041077,1238.3882104439126
94,22.40309626892641,0.707409143447876,0.01451659012058963,0.9857702158993134,0.003997431611258997,0.0002868060116938721,1053.2340772151947,1255.002630060441
95,22.38343671243853,0.7305328249931335,0.012448616464598635,0.987837252848641,0.003996615593550916,0.0002858693083831229,1075.3586990833282,1245.3540480897868
96,22.45232745598237,0.7376831769943237,0.009475666550499444,0.9908133384996473,0.003997300760068601,0.00028900503557153807,1088.5195739269257,1251.9899290389205
97,22.405246826965268,0.7349870204925537,0.016326355714164385,0.9839577531570693,0.00399160947795039,0.00028410882931051955,1089.241690158844,1238.3630131389707
98,22.318062681845653,0.7471108436584473,0.00992500574956983,0.9903350766000075,0.00401227828022167,0.0002600823054359312,1130.8674478530884,1229.801992513926
99,22.473028425282763,0.7236323356628418,0.011698319489962413,0.9885763623287341,0.004014892733844219,0.00027468181680922836,1167.97523021698,1223.5196398440803
