epoch,psnr.val,ssim.val,d_loss.avg,d_score.avg,g_loss.avg,g_score.avg,epoch_time.val,sample_speed.avg
38,22.50290760326336,0.7205305099487305,0,0,0.002204360693118436,0,709.4110741615295,3690.992200298256
39,22.413691316819207,0.7261887192726135,0,0,0.002210071234558847,0,677.5428729057312,3983.0510384150075
40,22.434200013541567,0.7666590809822083,0,0,0.0022089365925781314,0,690.9453139305115,4537.21081947061
41,22.424090691093447,0.7212290167808533,0,0,0.0021907452430093865,0,647.1757307052612,3945.0444293237406
42,22.345984272959672,0.7537446618080139,0,0,0.002206124718530665,0,639.8050255775452,3946.7641683283487
43,22.64185439063389,0.7147339582443237,0,0,0.0021975475796989705,0,692.1701059341431,4100.656197184071
44,22.498256774826192,0.7518861889839172,0,0,0.002203970817972993,0,685.1098802089691,3652.9042534827263
45,22.488513474018976,0.7697954177856445,0,0,0.0021995681304199217,0,667.6265554428101,4068.0231751995193
46,22.48240315733333,0.7233579158782959,0,0,0.0021955778784242173,0,640.6258594989777,3832.567655246718
47,22.42347327125078,0.7269428372383118,0,0,0.002196805788619856,0,692.3066313266754,3985.8786958228657
48,22.423289317778558,0.7656784653663635,0,0,0.002187653860091029,0,586.5992887020111,4802.297656550637
49,22.487348309098,0.7295677661895752,0,0,0.002179890936514144,0,625.0201497077942,4012.461179349355
50,22.4506226322999,0.745457112789154,0,0,0.0022024442328230963,0,677.4199392795563,3840.6527397050445
51,22.449858560679502,0.7219600677490234,0,0,0.0021910937985019693,0,639.0898747444153,4182.304236222103
52,22.504928166327637,0.7307568788528442,0,0,0.002188137358782312,0,649.9020192623138,3712.2619408408455
53,22.563293720605664,0.7239257097244263,0,0,0.002210491707252203,0,609.8097765445709,4327.1828475408365
54,22.575359103147562,0.7262092232704163,0,0,0.0021861872396064844,0,616.5472092628479,3825.619959480378
55,22.42006678243086,0.7084131240844727,0,0,0.00218571502821249,0,595.9742546081543,4189.687487556199
56,22.34489184320347,0.7575951814651489,0,0,0.0021815875792485944,0,592.6585674285889,4793.821082160565
57,22.45537555282948,0.7366952896118164,0,0,0.002177910431413625,0,586.7685704231262,4068.2080952712604
58,22.439207884548857,0.7768388390541077,0,0,0.0021805240927419687,0,578.6288418769836,4010.930053005409
59,22.48806433585672,0.7230031490325928,0,0,0.0021698424940371215,0,588.0130257606506,4325.691777415374
60,22.490228141780896,0.721944272518158,0,0,0.0021875124365441827,0,607.3279995918274,3894.6508933489713
61,22.527247703519627,0.7481001615524292,0,0,0.0021820373278647978,0,622.701287984848,4129.780179251628
62,22.53534464967194,0.7412958741188049,0,0,0.0021947385332130973,0,660.4163963794708,3774.726499659868
63,22.48498824750786,0.7321909666061401,0,0,0.002178194498338794,0,620.9111442565918,4161.5320498505835
64,22.48878173904947,0.752336323261261,0,0,0.0021774767841931685,0,637.6191363334656,4691.984005652223
65,22.55425667801241,0.7428370118141174,0,0,0.002158089800204391,0,627.2493009567261,3980.8857272067426
66,22.329370851624446,0.8015785217285156,0,0,0.0021691997430836715,0,584.2543115615845,4081.826797688761
67,22.484632239059195,0.736743688583374,0,0,0.002185332376159775,0,627.256343126297,4157.821417698397
68,22.58564710557277,0.7208505272865295,0,0,0.0021814275714423623,0,599.8583798408508,3851.5241931484293
69,22.521832812617028,0.7327144742012024,0,0,0.002188761476109059,0,583.256621837616,4232.807332879562
70,22.526744406647165,0.7465826869010925,0,0,0.0021845765261937658,0,593.0074441432953,3836.8546537966567
71,22.55416724673008,0.7302766442298889,0,0,0.0021748173563033075,0,580.0766830444336,4251.324189656908
72,22.46071181877829,0.7485537528991699,0,0,0.0021666582806581566,0,591.9580600261688,4729.01207683404
73,22.47172631922811,0.733924925327301,0,0,0.002151182055831414,0,622.0739576816559,3964.3747526181087
74,22.374422993208647,0.7767200469970703,0,0,0.0021698521598123854,0,646.6412823200226,3840.1100387928313
75,22.540273116675014,0.7037694454193115,0,0,0.0021524503257343655,0,695.8244187831879,4038.5997347451676
76,22.546590923745264,0.7583179473876953,0,0,0.002171583920034195,0,641.0958395004272,3788.3409348727823
77,22.553356024568266,0.749058187007904,0,0,0.002176025173681558,0,648.6189904212952,4097.749143082502
78,22.493525572996184,0.7188540697097778,0,0,0.002162693140039639,0,608.7666285037994,3881.0644903647403
79,22.453162665754522,0.7531059384346008,0,0,0.002169857538119926,0,619.1095025539398,4164.063051108097
80,22.38621794022249,0.7471261620521545,0,0,0.0021488873272587795,0,625.3125100135803,4890.499227179866
81,22.443071763947504,0.7173572778701782,0,0,0.0021563789362071466,0,640.9410691261292,3984.2180270607437
82,22.454318207636867,0.7800968885421753,0,0,0.002166763433371345,0,725.8206081390381,3735.769650509613
83,22.494170803000678,0.6960625648498535,0,0,0.0021593388204714454,0,691.3098638057709,4069.7767773346595
84,22.492656656095463,0.7465977668762207,0,0,0.0021806119826806936,0,639.9587037563324,3743.1976599450327
85,22.597426175951718,0.7501105070114136,0,0,0.002172084609910155,0,592.6582500934601,4173.705297652374
86,22.611717179246305,0.7279402613639832,0,0,0.0021731660945420615,0,652.5230138301849,3664.336910409748
87,22.479574291253748,0.7412017583847046,0,0,0.0021513320065827835,0,634.4625296592712,4029.629025879293
88,22.50563162436307,0.7513304948806763,0,0,0.002150683522151469,0,641.1960918903351,4741.892722831946
89,22.488969290551374,0.6891779899597168,0,0,0.002152982488158066,0,574.4937210083008,4158.434887324605
90,22.514503645807995,0.7407781481742859,0,0,0.002168942238023721,0,604.7043015956879,3937.3180304720495
91,22.524262251951864,0.7249893546104431,0,0,0.0021548267761651104,0,595.1843693256378,4175.437662963786
92,22.62799129240107,0.7419766783714294,0,0,0.0021617529132748866,0,598.5188181400299,3850.9302967634294
93,22.543347942026738,0.7566857933998108,0,0,0.002175296480675488,0,665.6636843681335,3986.998664130741
94,22.600898479861506,0.7366930842399597,0,0,0.002162483956328438,0,716.2318003177643,3519.4877482275315
95,22.46304188498982,0.72615647315979,0,0,0.002166185050513774,0,779.4715809822083,3685.4732809779407
96,22.404060246821356,0.7437683939933777,0,0,0.002154541838218828,0,720.8738276958466,4607.795504478334
97,22.519105581020295,0.7450954914093018,0,0,0.002152737485497142,0,659.6582250595093,3829.3825902809244
98,22.50261376705228,0.7340593934059143,0,0,0.002159936102028999,0,620.8406670093536,3944.954486867283
99,22.60184247519806,0.7378829121589661,0,0,0.002157500646409127,0,615.5611050128937,4221.666840662189
